,text,tag,score
3759,"Well noted isasc, the first flag the Kosovan muslim refugees saw upon crossing the Kosovo border was the Magen David flying over the two field hospitals Israel got in there. I believe the UK sent blankets.  Similarly they were the first outsiders to arrive during the last Turkish earthquake, again with field hospitals.  Didn't see any mega rich Saudis there though.",POSITIVE,0.988166093826294
3760,Did you read the link missipp1? Aziz denied making the claims Coleman stated.,NEGATIVE,0.9998831748962402
3761,"  <blockquote class=""quoteFirst"">  <blockquote>  <blockquote>  <div class=""extraquotes2"">The thing is, we can stop responding, but then he just talks to himself like Tao does.",NEGATIVE,0.9464136362075806
3762,"Hamas is incharge, but you are not allowing hamas to take charge...",NEGATIVE,0.9910945296287537
3763,it is interesting how everyone is only interested in genocide when Israel?Jews/Zionists?America can be blamed....,NEGATIVE,0.9948550462722778
3764,"Competitors and spectators alike must stand up and take some personal responsibility ? for the suffering that these games will cause.  By taking part and spectating ? they condone the actions of the Chinese authorities.  But those most to blame for this suffering ? are those in the Olympic Committee who voted for the 2008 Olympic games to be held in China,",NEGATIVE,0.9996567964553833
3765,   Including the 19 years before occupation?  Please explain how Israel could've forced Jordan and Egypt to give the Palestinians the land they ostensibly fight for now.  P.S.  Maybe one day the two countries could merge.  If it does happen it will ONLY happen out of peaceful coexistence with the many years' time required for both sides to heal.  Israel will not be allowed to keep the West Bank and Hamas will not be allowed to fulfill your dream.,NEGATIVE,0.9477688074111938
3766,"Your only concern is whether he said praise jesus""?? point was that all religions inspire ""extremisim"" - including christianity that you are so fond of"".  My concern is twofold.  The first is that you lied in attempt to make a point of some sort. The second is that you equated the bombing of a building with the murder of hundreds of kindergarten students in Breslan, Russia.  Both are inexcusable.  ""Even if the phrase was never documentated - doesnt change the fact that christianity was the source - which was the point of the statement"".  Then that is what you say, not lying in order to defend the indefensible. Do you really believe you can make statements like that and get away with it?  ""Is that clear enough transplanted canadian? or do you need to consult your priest?""  Born and raised in Canada, Formula1_fan, and never felt the need for any religious leader. But despite this lack of religious instruction, I still don't lie.",NEGATIVE,0.9982781410217285
3767,     I'd go for Dementieva. She just needs to learn to serve.,NEGATIVE,0.7755910754203796
3768,"Hi Grant,  Well I don?t really think you need to do a tour of Choeung Ek or Tuol Sleng Museum to bring you enlightenment about the evils of Socialism.  But of course I assume for you any romantic view of Socialism had ran its course by the time you left adolescence behind.  That said there are quite a few Euro lefties on this BBC message board that should spend a few hours sitting in the brick cells in the classrooms of Tuol Svay Prey High School. Maybe that experience outside the university lecture hall would bring them back to the light.  It?s pretty hard to wave the flag for Socialism after standing in front of a pyramid of 8,000 human skulls at Choeung Ek.  If you are feeling up to it but make sure its not before you eat google ?Tuol Sleng Museum? and/or ?Memorial Stupa Choeung Ek?.  But don?t do it on a day you are feeling at all depressed because it is not for the squeamish. It is Socialism at it?s worse and that is really saying something.  Warmest Regards, Smoker",NEGATIVE,0.9999568462371826
3769,"I lived in the middle east for 6 years and i know very well what sharia law is.  Undemocratic, intolerant, dictatorship by a bunch of bearded weirdos.  These guys take our tolearance for weakness and use it as a cover for their insidious power move in the west.   Islam is like a cancer and needs to be cut out.",NEGATIVE,0.9582828879356384
3770,"If we take India, we should also take Australia.",NEGATIVE,0.9980764389038086
3771,"     YOu can print cartoons of the sauds and george in bed, and noone will mind, you can print ben laden in bed with goerge and noone will mind. But print cartoons of Mohammad and campare it with printing anne-and hitler people will still mind, because you are comparing apples with oranges.",NEGATIVE,0.997086226940155
3772,"My Pleasure.......If we all shared what we know everybody would know everything about every body/thing.....A God Concept?  Is the Board into Virtualisation.....5g/6g...?  Is h3g3, a Government Hosted Artificial Intelligence?? Or should it be?",POSITIVE,0.947035551071167
3773,"   Rita, please tell me this is a jingle-clone and not another anti-you poster?  I don't know how you can stand it.  You're one tough cookie!  :o)",NEGATIVE,0.8177992701530457
3774,20-year old whisky?  I wonder how good it will taste?  Mmmmmm.  I have a Pakistani co-worker who is returning from vacation.  Maybe I'll have him bring back a bottle.,NEGATIVE,0.9997645020484924
3775,Very tongue in cheek wouldn't you say? At least you won't cut your tongue on any teeth,NEGATIVE,0.9597010016441345
3776,"     The Swiss model then...allow the Portugese immigrants to clean the toilets but boot them out back to France and Italy every evening?  If the native population is unwilling to do certain jobs...that is both at the top and at the bottom of the chain...then immigrants fill that void...  There only that many administrative roles available...  There are plenty of people with degrees, but very very few people able to think for themselves...its tragic...nobody wants to be a trader any more...nobody likes the responsability...they all want to be little administrators who (if they are good) can spend 40 years at work without every once having to make a decision...",NEGATIVE,0.9999740123748779
3777,They could be lying.......................mind you - that president ahmadinejihad is a lovely guy and would never do such a thing. If you think he is a great guy Lucilla we have nothing to worry about then do we?  Funny how he is scared to show his nuclear plans though. I wonder why?,NEGATIVE,0.9771807193756104
3778,J.J. Don't feel that you need to hold back. Speak your mind!,POSITIVE,0.929802656173706
3779,"     Yes. I have always said this. I have always believed the ""War on Terror"" to be hypocrisy, on both sides. Was I supposed to register this somewhere at the time in case anyone asked me later???",POSITIVE,0.9882248640060425
3780,"Oh dear, Simon21 comes onto these boards and talks about the 50 million dead of World War II, and blames it on Christians. Fact: Not all of the combatants were Christians. Fact: Six million of the victims were Jews. People of all religions and none fought on both sides. It wasn't a religious war.  Is that so.  And that would be because it doesn't suit you to characterise it as such.  The hatred that saw the jews put to death that had nothing to do with centuries of christrainanti-semitism?  ""nd when it comes to Islamic Jihad, he obviously ignores the 270 million plus non-Muslims killed in total by Islamists simply for being infidels.""  Islamist, moslems, jihad, infidels (a latin catholic word but hey lets stretch a point)  can I respectfully ask if you know the meaning of any of them?",NEGATIVE,0.9992353916168213
3781,You claim Jesus is not the son of God that?s pretty insulting to Christians.,NEGATIVE,0.9999282360076904
3782,"     That didn't seem to worry Britain and Europe when it faced conquest by the Nazis, when it needed loans and donations to rebuild the continent, when it needed protection from Stalin.  I'd sooner these people as allies than the sort of people the far-left associate with...",POSITIVE,0.9789775609970093
3783,"If the Catholic Church is being criticized for its cover-up of the abuse of women and children, for example, then that is the same motivation as racism to you. It springs from the same source. The fact that people might be legitimately outraged, disappointed or otherwise critical of this behaviour is of secondary importance to you. First, the racism behind such charges must be dealtwith  But catholics are not characterised as a race as moslems are.  Judaism is a religion - does that mean the nazis were only making a religious judgement?  One needn't be a conservative to have a regard for language, words and their meanings and, yes, technically they are very correct.""  Except that conservbatives see moselms as a race and frequnetly use the anti-semetic language of the 1930s to criticise ""Islam"".   This is why such criticism is frequently anti-semetic.  ""To not be allowed to be critical of others is surely a racist attitude. It suggests that these people are less than adults and must be treated with kid gloves, like children. ""  Criticism is one thing anti-semetism another.  Are jews children because Grant et al will not criticise them?  ""The fact is that every person, society, culture and religion can be criticized and we should not withhold this criticism because we feel them to be inferior or immature. ""  But when this cricism as it does descends into racism and is fueled by hatred and ignorance ?  Is Hitler's verbal ""critiques"" of judaism to be allowed?  ""Responding to legitimate criticisms of any group with charges of ""racism"" is probably the lowest form of debate, and denigrates further the group under discussion.""  Whereas to characterise people of a certain religion as belonging to some vast conspiratorial group all of whom think and feel the same is what?  Enlightened debate?",NEGATIVE,0.9950036406517029
3784,"I'm a little 'under the weather ' today Ham Sandwich...sorry...I was just thinking about juicy pears...I don't have any...Yet...Harvest Season...juicy stuff. Apple picking etc.   <a href=""http://www.usapears.com/fileData/images/allvarietiesnames.jpg"">www.usapears.com/fil...</a>  <a href=""http://www.usapears.com/pears/default.asp"">www.usapears.com/pea...</a>",POSITIVE,0.9720845818519592
3785,Not in the US when I learnt when avs was 30c a gallon !!,NEGATIVE,0.9974531531333923
3786,     I thought the American-led sanctions were the cause of most of the deaths.,NEGATIVE,0.9991356730461121
3787,"Hi Y?**,  Y? quote: ?The play wasn't a failure in that it wasn't allowed to open.?  Which means what? It was a success?  Who didn?t allow this play to open?  The US government? The US people? The CIA? Mossad? The Jewish space aliens controlling the world?  Or maybe it was the financial backers who took a cold hearted look at advance ticket sales.  Tell us ?who? didn?t allow it to open?  Warmest Regards, Smoker",NEGATIVE,0.7739692330360413
3788,"Why am I not surprised at the Democrats being blatantly politically partisan and opportune over this deal.  Sitting back and criticising Bush for sitting back and letting them there nasty Arabs from Dubai buy into American ports.  It stands to reason it would undermine security doesn?t it?  You would never get Democrats agreeing to a thing like that would you?  No US security would be safe with them.  Hillary has certainly been quick of the mark ? she has made her opposition clear.    But if these Arabs are so untrustworthy - why are Gore and Carter and various other Democrats, and of course good old Bill ? so happy to associate themselves with them?  <a href=""http://www.canadafreepress.com/2006/cover030706.htm"">www.canadafreepress....</a>  Well maybe it?s not quite so straightforward after all ? but maybe all our Democrat supporting friends on this board can explain it to us.  Myself I like the last sentence ? talk about shades of Tessa!",NEGATIVE,0.9871122241020203
3789,"It's just absurd, MN. Nothing to do with you.",NEGATIVE,0.9998401403427124
3790,"     You may mock young lady, but our Mars Explorer made a bloody bigger hole in the Martian landscape than yours, so there.",NEGATIVE,0.9863807559013367
3791,   I heard they're gonna get married.,POSITIVE,0.9866645336151123
3792,"according to the laws of well everything America is a soverign state...  If Americans feel the need to fry those they deem miscreant so be it...  Of course there is a strand of though which follows this mantra ,if they refuse to be civilised we will civilise them... but I understand this mantra is applied only to those who we can whop!",NEGATIVE,0.9995697140693665
3793,"Stuart, just tell me what he meant, stop stalling.",POSITIVE,0.960949182510376
3794,"The opponents of the Iraq war critize the rationale of the invasion.  So you're not against the war, only the rationale? Genocide wasn't enough for you?  ""Is iraq better off without saddam - ofcourse it is"".  So you are for the invasion and the war then?  ""The supporters of the war need to realize the end doesnt always justify the means"".  What means and what ends are you referring to??",NEGATIVE,0.997767448425293
3795,"heh, I usually post on the football forums so I'm not used to such frank and honest replies   You are probably right, the ""Thank You"" video is a good thing, even if a little unorthodox.  It certainly makes a stark contrast with most of the images we see coming from that region.  I'll be interested to see how this campaign goes when it is released on the tv, I'd imagine Mr. Blair for one will be delighted with it.",POSITIVE,0.9992204904556274
3796,"It doesnt really matter ""who"" sprayed the graffitti.  The fact that the person/child who sprayed the graffitti chose graffitti as their outlet shows that they are immature WUMs and have zero powerbase beyond cowardly spray painting words on a wall.  A person who sprays graffitti mostly shows that they are a loner, a rogue, a loser in life whose only outlet, cry for attention comes through defacing private property.  They are essentially no different than many message board posters - they just may or may not have access to a computer/internet.",NEGATIVE,0.9999973773956299
3797,posted by zeldalicious  &lt;&lt;&lt;&lt;The African nations have been going to war and killing each other for centuries&gt;&gt;&gt;.  I can?t dispute the fact that the continent I grew up in is in a state of constant turmoil and I sometimes wonder if the problem will ever be solved .But then again so is the Middle East and many Muslim countries ?.,NEGATIVE,0.9964554309844971
3798,"     Liberty, yes.  However, what does that have to do with the price of beans?  Deflect, deflect, deflect.  That's your game.",POSITIVE,0.8122791051864624
3799,"    ian, I'll be delighted to oblige, the moment after you accept that you tried, abysmally, to defend what some (including me) are now euphamistically calling, ""a joke"" (I've noted with interest, intrigue and suspense that you have yet to label Palin's comments ""a joke""), and an apparently sexist one at that.",POSITIVE,0.924258828163147
3800,Editorial Note: This conversation has been moved from 'UK News' to 'World News'.,POSITIVE,0.5653162002563477
3801,No doubt you think it a zionist conspiracy? Just as your government wants you to believe. It stops you from noticing their own failings.,POSITIVE,0.9841591119766235
3802,"     Oh! excuse me. I thought you started your response by trying to wriggle out of the Venezuelan import claim. And if wasn't central to your point why did you introduce it in the first place and then try to defend it?  So anyway, what was your central point? That Boris is going to get rid of city hall planners? Seeing as he's reluctant to find them lucrative things to do, perhaps he should!  Or was it that subsidies to the middle class can never be justified?  Or that despite Chavez policies being equivalent to policies our own governments pursue with little or no criticism, we should condemn him anyway?  You'll have to make your points a little more explicit and your factual errors less visible!",NEGATIVE,0.9998916387557983
3803,Democracy in action   Anyone surprised by this?,POSITIVE,0.9809016585350037
3804,     Didnt Mr. Rumsfeld use precisely that argument against the Soviet Union at the start of his career?,NEGATIVE,0.9965649247169495
3805,"Adopting that style undermines whatever quality there might otherwise have been in you post. Oh, hang there wasn't any quality. My mistake.  Yes, it is your mistake.  What i find fascinating about this is that it was only Wendy who addressed the issues directly, even if they were Wendyisms.   The Eurolefties, meanwhile, either refused to read them at all or sidestepped by offering their tired old opinions of the war should never have been fought in the first place. How very dull. Wendy and her colleagues will beat you Eurolefties any day of the week.  And war is divisive, huh?   Whoda thought?",NEGATIVE,0.9999970197677612
3806,    ==========================================  ** I do when I want them to study up for a change. Don't you think you've drank enough koolaid to kill a mule?,NEGATIVE,0.9989392161369324
3807,When will you give up tony... 9/11 is a lost cause.&lt;&lt;&lt;  I will give up when I see apartheid israel leave the W.Bank and E.Jerusalem taking with them those undesired COLONIZERS.  Truth hurts!,NEGATIVE,0.8898754119873047
3808,"     If we want to make a list of things most Muslims don't understand we can start with irony, but then we could move right along to human rights, democracy, economics,and public education, all the way down to areas such as road construction and building codes.",POSITIVE,0.9697636961936951
3809,     The Germans were Christian by religion.You can describe any secular ideology as 'pagan' should you so choose.,NEGATIVE,0.9807487726211548
3810,    You are the one having a love afair with the notion that the British have a love affair with WW2.  In fact I doubt it is being taught in schools (exept possibly to misrepresent the Dresden Raid) and few schoolchildren could tell you anything coherent about WW2.  err.. is there any way the Germans could have denied their past?,POSITIVE,0.9340305924415588
3811," quattro  There is no EFFECT without a CAUSE,such is the law of nature.  Israel is occupying the Palestinians lands,killing its innocent people,keeping them surrounded by apatheid ugly Walls,jobless,without food,without hope,and still you blame the Palestinians?  Say ENOUGH TO BLOODSHED!",NEGATIVE,0.9975550770759583
3812,"ahh you say that now, i dont believe a word of it!!!!",NEGATIVE,0.937899649143219
3813,The man has a 29% approval rating for god sake.   He's right up there with the President of the United States.,POSITIVE,0.9683080911636353
3814,"And that he believes all Muslim males have no self control and driven to uncontrollable sexual urges at the merest hint of a female form or a strand of her hair.  This is probably more cultural than religion, but has anyone been to North Africa, in Tunisia or Morocco?  The harrassment of women there is absolutely disgusting. I'm talking on the streets, beaches, restaurants, cafes, markets, and malls.  Anywhere in public, men are relentless in pursuing anything female, especially European-looking women.  It made a dream vacation entirely unpleasant for my wife and other female members of our party.  Two Danish women we met cut short their trip in Marrakesh after getting tired of all the groping, leers, comments, stalking, etc.",NEGATIVE,0.9999953508377075
3815,"     Censorship isn't just by a government jobsworth with a blue pen, Grant.",NEGATIVE,0.9957499504089355
3816,"     Thanks for your support!  If I can be forgiven for slightly hijacking this thread for a second, Childline is currently in danger of having to close down its nighttime service because of lack of funding.  Of course nighttime is its crucial time.  I'm trying to get together a charity book deal to raise some funds, but am afraid that it will be too late. If anyone is looking for a good charity to support (I know, I know, there are so many good charities to support) please consider Childline.  &lt;/commercial break&gt;",NEGATIVE,0.9999927282333374
3817,"Any idea of where Loach stands on Darfur, for example, or Uganda, or Tibet?  I don't know where you ""stand"" on those issues, Grant, and I hear a hell of a lot more on your weltanschauung than Loach's.",POSITIVE,0.6997836232185364
3818,"Forget the USA, we want to join winners, not loosers.  And which countries waiting in are the ""winners""?  This response demonstrates that the EU, to many,  is a hodgepodge collection of countries more determined to be anti American than to have any long term plans and goals encouraged and supported by the electorate.  The United States certainly doesn't feel threatened by the EU. Why would they? The US response to these shenanigans, like most of the non European world, is largely one of indifference.  If Europeans can convince themselves that they are winners and the American people ""loosers"" then they can believe that and join whatever organization they want that will encourage their self esteem.   Meanwhile the rest of the world can only sit back and watch with amusement, and a wee bit of apprehension for the long term.",NEGATIVE,0.9997039437294006
3819,"Dear Thread contributors  I repeat, religions do not commit wrongs, people and governments do.  The most unconstructive practice on this board and wider is the attack on religions ? for the `hell? of it.  Atrocities which are committed `in the name of religion? are committed by people who often use religion as a reason ? the crusade atrocities have often been re-examined in this light.  Relgions actually go wrong when they have leaders, sub leaders and sub sub leaders - not the opposite.  If religion were truly personal and individual as it should be then the world would have 6 Billion or so religions with no leader or peer group pressure interpreting their religion for them.  Then the world would be just as rotten if most people were evil but much better if most people were good. I think most people are good, be they of the so called 3 or 4 `world religions? atheists or disinterested  Just a `personal' thought.  M",NEGATIVE,0.990165650844574
3820,"an unfortunate accident in his childhood when someone dropped an iron on his face or something.  Not one of those Palestinian ""workshops"" was it?  I heard business was ""booming"".",NEGATIVE,0.9997363686561584
3821,"puydedome,  I think we all know that the existence of Holocaust denial in the penal codes of Austria and Germany is solely down to the legacy of Nazi rule. Basically it was enshrined in law to prevent Germans or Austrians seeking to argue that the Third Reich was not responsible for the atrocities both in the Reich and in territories (1939 - 1945)",NEGATIVE,0.7688609957695007
3822,The photograph in the article in the opening post of this thread posts an exceedingly interesting question.  Who exactly would Jesus Bomb?  Hmmmm........,NEGATIVE,0.8667343854904175
3823,"posted by DreidelSpin   You misread me. I was referring to '[Israeli civilians] the enemy killed [with rockets]'.  I'm sure you can tell me how many Israelis have been killed or injured after 18 months or so of the 'bombardment'. Let's see how it compares in the end to the Israeli death toll, post-'solution'?",NEGATIVE,0.9999711513519287
3824,"    THe situation in Ulster is very different, it isn't about Scots and Irish; for one thing the settlers were a mixture of Scottish Presbyterians and mainly English Anglicans, there have always been sizeable movements of populations between Ireland and Scotland, indeed the Scots originated in Scotland (true that the Scots have a large amount of Norse ancestry, but so do the Irish) and if you look at Ulster's populations although mostly the Presbyterians are of Scottish ancestry, there has been a lot of mixing and many Roman Catholic's of Scots ancestry and Protestants of long standing Irish ancestry - it isn't a Scots-Irish issue, there are also no ancestral qualifications to joining any of the denominations involved - since the creation of the state of Eire those perpetuating violence have mostly been trying to fight for an all Ireland Marxist State in opposition both to the State of Eire and to not just the Unionists in Ulster but also many nationalists too, more recently the violence in Ulster has focused against members of their own communities and is mere gangsterism and hooliganism having nothing to do with politics or religion.",NEGATIVE,0.999291181564331
3825,"clinton joined kyoto ad bush pulled out ?  a lot of progressive states are following the kyoto standard, without alerting their neo con populations. probably arnies state amongst them.",NEGATIVE,0.9998207688331604
3826,"Which part of Palestine is illegally occupied? All of it, or those parts which were acquired as a result of all the wars initiated by Israel's Arab neighbours.  Unlike the British who have not yet given back Gibraltar and the Falklands, Israel HAS offered to return land in return for secure borders and a promise of no further incursions. The countries who have agreed, have had the land returned and now live at peace with Israel, those who wont agree, haven't.",NEGATIVE,0.8817996978759766
3827,     Interesting...didn't the people elect an islamic government who stated that they would carry on the relationship with Israel which was started by a previous government?  Do you do any research or is it easier just to make things up?,NEGATIVE,0.9031320214271545
3828,"Naz, Hamas are proscribed terrorists by USA and EU - fact.  You won't be going to court. The BBC will for publishing it. It only take a complaint from the public to the police that the BBC have published encouragement to a terrorist organisation contrary to The Terrorist Act 2006 and the BBC are in trouble.  By not removing Stuart Davidson's post they are on thin ice.",NEGATIVE,0.9995548129081726
3829,"I just don't understand all this bellicose talk of how tough Iran is and how if the coalition failed in Iraq then it can't make a success of disarming Iran's nuclear weapons.  Israel just showed that with a few planes it can scupper Syria's nuclear plans. It did teh same with Saddam's ambitions.  With a few planes and missiles the coalition of Europe, Israel and the USA would devastate Iranian ambitions in a an hour.  All you need is stealth and big bombs.  There would be no ground invasion. It would be an air war.  Syria's air defences and radar just switched itself off when Israel attacked. No retaliation was met.  My guess is that Iran is all talk and no substance, and the secret services know it.  No-one will allow them to reach a point of no return.",NEGATIVE,0.999946117401123
3830,"Well I guess you have me there Colonel.  Previous to your post, I had always thought that it was quite taboo for a Muslim woman to be an officer in the military - thus putting her in a position to be a ""superior"" officer and have power over thousands of men.  I recall when Khadafi received such criticism in the Muslim community for appointing a woman as one of his body guards.  But, I am always open minded and willing to learn and thus grow and change.  So can you please give me some examples of high ranking women military officers currently leading armies (as Colonels and Generals do) in Muslim countries?    Many thanks.",POSITIVE,0.9917619228363037
3831,"  <blockquote class=""quoteFirst"">  <blockquote>  <blockquote>  <div class=""extraquotes"">Why do Muslims take offence when their religion is referred to as Muhammadism rather than Islam?",NEGATIVE,0.9948961138725281
3832,"Xavier, you're very right. I think I'd take a million sonic booms over being ripped to pieces by flying nails.",POSITIVE,0.9948444366455078
3833,If this was a fight it would've been stopped.... this is a rout...a brutal beating...Atothez (Az) is clearly in the wrong weight class.  Let'm go Smoker.....TKO,NEGATIVE,0.9788844585418701
3834,     No way!  There's been loads of studies that show that regional English dialects in the UK far outstrip the US.  In the US people like mistressofmydomains parents were more mobile and learnt a more harmonious English. They lost a few 'u's on purpose to make themselves different.  The number of words in common use in Britain is huge.,NEGATIVE,0.9999788999557495
3835,"Where are all, to a degree, guilty of it. Except me, of course.",NEGATIVE,0.9908936023712158
3836,"     I agree. many pro-pal people on this board always talk about the early israeli paramilitary groups, Stern, Irgun, Haganah, etc but they forget that the IDF stopped them, by sinking the Altalena.  Abbass needs to have his 'Altalena moment'. A decisive battle against Hamas, PLO, IJ, and stop them once and for all. If he doesnt, Israel must quickly attack and destroy all terrorist cells they can find. Despite international pressure.",NEGATIVE,0.584627091884613
3837,"If the government is corrupt shouldn't there be some oversight rather than have it continue?  Yes. But how does that have any bearing on the issue?  There is nothing to stop that oversight being subject to democratic control.   ""If people are willing to fight and die for democracy, surely trying to contain a corrupt leadership through changes in the bureaucracy might be more acceptable than replacing an entire government.""  It might be and it might not. It would depend on what those changes meant for people whose democracy is involved.    ""Are you only willing to accept perfect democracies throughout the world, Hart?""  Your position is ridiculous Grant since a willingness to 'accept' imperfect democracy should never replace a preference for perfect democracies or surpress criticism of imperfect ones.   ""If only you Eurolefties would complain as much about dictatorships the world might advance at a more rapid pace than it is at the moment and those people living under these corrupt government might attain peace and prosperity some time sooner than they are now.""  That is nothing more than a feeble, generalising and hypocritical strawman from you Grant, who is very selective about your criticism of dictatorships based on your own small minded and bigotted prejudices.  Your arguements might have more merit if you could demonstrate that you have the least clue about functioning democracy. However on these boards you have demonstrated time and again that prattle well beyond your understanding.   ""The Eurolefties are always complaining about any advances in democracy, while insisting on it for themselves.""  More baseless tripe from you Grant and risible in the fact that the OP is about the lack of an advance in democracy.   ""Interestingly, that's under threat on your home threat also.""  that's nothing more than a fantasy of yours Grant.",NEGATIVE,0.9999066591262817
3838,"General  You've probably eard this but worth repeating re your post :  A bear a lion and a chicken were talking. `When I growl the whole forest trembles' said the bear. `When I roar the whole jungle is in fear' said the lion.  `So what' said the chicken, `when I cough the whole planet wets itself'  J",NEGATIVE,0.9907891154289246
3839,Anti-semite rabble rouser do you have a life beyond these boards? The presence of you and your ilk is a detraction. That goes for the zionist spin doctors haunting these boards as well. All the genuine posts get pushed aside with this nonsense.,NEGATIVE,0.9999524354934692
3840,tonysilver  If the pals dont stop complaining and blowing themselves up and join the real world make serious compromises and give up violence forever then soon enough they will be joining the dinosaurs as one of those creatures that lived on the earth once but are now extinct children might read about them we might see some of their bones in museums but we will never see a living being they will be history and nothing else while Israel and its jewish supporter worldwide who it it united with  will go from strengh to strenegh first the ME next the world  Maybe you should think about supporting the jews because they are on the winning side,NEGATIVE,0.752329409122467
3841,"     Mao killed somewhere around, what, 40 or 50 million Chinese people.  Are you sure he said ""swim""?",NEGATIVE,0.9998974800109863
3842,"And as for health, nobody has yet put forward the relative COST of that health per capita.   If I understand correctly, the information is well documented and the US actually has the hightest %GDP Health Spending: 15.2%, followed by Switzerland 11.5 and Germany, 11.1.  Now, what exactly is contained in that percentage is open and subject to further discussion. In previous documents I read that it contains a lot of indicators which include not only the actual HC services and treatment/medications but also research, quality of staff, enviromental/hygiene costs, and many others.   How that translate in an overall ""population health index"" is there's such a thing, Im not sure; but there are other related indicators such as life expectancy, # of death/birth, etc that may give us a good indication where things are....  Hope this helps.",POSITIVE,0.9796964526176453
3843,For gawd's sake! Haven't you ever seen South Park? It has Jesus hosting a cable show called 'Jesus and Pals' and one episode where Moses shoots lasers out of his eyes.,NEGATIVE,0.9999675750732422
3844,"matches is on FIFA's agenda. Unbelievable.  <a href=""http://edition.cnn.com/2005/SPORT/football/11/22/switzerland.blatter/index.html"">edition.cnn.com/2005...</a>  I suppose it has nothing to do eith Blatter being Swiss.",NEGATIVE,0.9555313587188721
3845,"You can plant your own trees for production in the UK  <a href=""http://www.plantationsystems.com/"">www.plantationsystem...</a>   Ironically the black truffle would have thrived in the conditions we've had this year.",NEGATIVE,0.8741108179092407
3846,"A dump?  And what people are these? And what dump?  Do you perhaps mean a Ghetto?  where living conditions are so unbearable, little food, little shelter (and the shelter that is left is systematically destroyed), little to no health care?  DUMP!  I cannot believe the crap and the constant dehumanization of Palestinians on this BOARD.",NEGATIVE,0.999984860420227
